security_id,metric_id,value,missing_data_class,peer_group,stale_critical,available_at,source_id
WT-0007,QLT_GM,36.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,QLT_OM,53.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,QLT_FCFM,70.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,QLT_CASH_CONV,87.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,QLT_STABILITY,-9.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,FIN_NET_DEBT_EBITDA,8.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,FIN_INTEREST_COVER,25.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,FIN_CURRENT_RATIO,42.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,FIN_NET_CASH_ASSETS,59.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,FIN_DEBT_TREND,76.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,VAL_EV_EBITDA_FWD,48.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,VAL_PE_FWD,82.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,VAL_FCF_YIELD,-14.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,VAL_REL_HISTORY,3.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,MOM_RS_6M,20.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,MOM_RS_12M,37.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,MOM_TREND_200D,54.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,MOM_EPS_REV_3M,71.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,MOM_REV_REV_3M,88.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,CAP_SHARE_CHANGE,-8.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,CAP_SBC_REVENUE,9.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,CAP_BUYBACK_YIELD,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,CAP_ROIC_TREND,43.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,CAP_INSIDER,60.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,RSK_VOL_1Y,77.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,RSK_DRAWDOWN_3Y,-19.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,RSK_BETA_2Y,-2.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,RSK_EARN_VOL,15.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,RSK_DILUTION,32.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0007,RSK_EVENT_FLAG,49.0,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,GRW_REV_1Y,67.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,GRW_REV_3Y,84.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,GRW_EPS_1Y,-11.87,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,GRW_FCF_1Y,5.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,GRW_GM_DELTA,22.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,GRW_OM_DELTA,39.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,QLT_ROIC,56.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,QLT_GM,73.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,QLT_OM,90.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,QLT_FCFM,-5.87,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,QLT_CASH_CONV,11.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,QLT_STABILITY,28.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,FIN_NET_DEBT_EBITDA,45.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,FIN_INTEREST_COVER,62.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,FIN_CURRENT_RATIO,79.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,FIN_NET_CASH_ASSETS,-16.87,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,FIN_DEBT_TREND,0.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,VAL_EV_EBITDA_FWD,85.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,VAL_PEG_FWD,-10.87,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,VAL_FCF_YIELD,23.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,VAL_REL_HISTORY,40.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,MOM_RS_6M,57.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,MOM_RS_12M,74.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,MOM_TREND_200D,91.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,MOM_EPS_REV_3M,-4.87,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,MOM_REV_REV_3M,12.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,CAP_SHARE_CHANGE,29.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,CAP_SBC_REVENUE,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,CAP_BUYBACK_YIELD,63.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,CAP_ROIC_TREND,80.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,CAP_INSIDER,-15.87,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,RSK_VOL_1Y,1.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,RSK_DRAWDOWN_3Y,18.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,RSK_BETA_2Y,35.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,RSK_EARN_VOL,52.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,RSK_DILUTION,69.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0008,RSK_EVENT_FLAG,86.13,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,GRW_REV_1Y,-8.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,GRW_REV_3Y,8.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,GRW_EPS_1Y,25.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,GRW_FCF_1Y,42.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,GRW_GM_DELTA,59.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,GRW_OM_DELTA,76.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,QLT_ROIC,-19.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,QLT_GM,-2.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,QLT_OM,14.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,QLT_FCFM,31.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,QLT_CASH_CONV,48.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,QLT_STABILITY,65.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,FIN_NET_DEBT_EBITDA,82.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,FIN_INTEREST_COVER,-13.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,FIN_CURRENT_RATIO,3.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,FIN_NET_CASH_ASSETS,20.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,FIN_DEBT_TREND,37.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,VAL_EV_EBITDA_FWD,9.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,VAL_PE_FWD,43.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,VAL_FCF_YIELD,60.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,VAL_REL_HISTORY,77.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,MOM_RS_6M,-18.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,MOM_RS_12M,-1.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,MOM_TREND_200D,15.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,MOM_EPS_REV_3M,32.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,MOM_REV_REV_3M,49.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,CAP_SHARE_CHANGE,,NOT_APPLICABLE,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,CAP_SBC_REVENUE,83.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,CAP_BUYBACK_YIELD,-12.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,CAP_ROIC_TREND,4.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,CAP_INSIDER,21.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,RSK_VOL_1Y,38.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,RSK_DRAWDOWN_3Y,55.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,RSK_BETA_2Y,72.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,RSK_EARN_VOL,89.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,RSK_DILUTION,-6.74,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0009,RSK_EVENT_FLAG,10.26,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,GRW_REV_1Y,28.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,GRW_REV_3Y,45.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,GRW_EPS_1Y,62.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,GRW_FCF_1Y,79.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,GRW_GM_DELTA,-16.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,GRW_OM_DELTA,0.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,QLT_ROIC,17.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,QLT_GM,34.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,QLT_OM,51.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,QLT_FCFM,68.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,QLT_CASH_CONV,85.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,QLT_STABILITY,-10.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,FIN_NET_DEBT_EBITDA,6.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,FIN_INTEREST_COVER,23.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,FIN_CURRENT_RATIO,40.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,FIN_NET_CASH_ASSETS,57.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,FIN_DEBT_TREND,74.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,VAL_EV_EBITDA_FWD,46.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,VAL_PEG_FWD,63.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,VAL_FCF_YIELD,-15.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,VAL_REL_HISTORY,1.3900000000000001,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,MOM_RS_6M,18.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,MOM_RS_12M,35.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,MOM_TREND_200D,52.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,MOM_EPS_REV_3M,69.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,MOM_REV_REV_3M,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,CAP_SHARE_CHANGE,-9.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,CAP_SBC_REVENUE,7.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,CAP_BUYBACK_YIELD,24.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,CAP_ROIC_TREND,41.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,CAP_INSIDER,58.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,RSK_VOL_1Y,75.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,RSK_DRAWDOWN_3Y,92.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,RSK_BETA_2Y,-3.61,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,RSK_EARN_VOL,13.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,RSK_DILUTION,30.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0010,RSK_EVENT_FLAG,47.39,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,GRW_REV_1Y,65.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,GRW_REV_3Y,82.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,GRW_EPS_1Y,-13.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,GRW_FCF_1Y,3.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,GRW_GM_DELTA,20.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,GRW_OM_DELTA,37.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,QLT_ROIC,54.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,QLT_GM,71.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,QLT_OM,88.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,QLT_FCFM,-7.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,QLT_CASH_CONV,9.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,QLT_STABILITY,26.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,FIN_NET_DEBT_EBITDA,43.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,FIN_INTEREST_COVER,60.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,FIN_CURRENT_RATIO,77.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,FIN_NET_CASH_ASSETS,-18.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,FIN_DEBT_TREND,-1.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,VAL_EV_EBITDA_FWD,83.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,VAL_PEG_FWD,-12.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,VAL_FCF_YIELD,21.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,VAL_REL_HISTORY,38.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,MOM_RS_6M,55.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,MOM_RS_12M,72.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,MOM_TREND_200D,89.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,MOM_EPS_REV_3M,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,MOM_REV_REV_3M,10.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,CAP_SHARE_CHANGE,27.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,CAP_SBC_REVENUE,44.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,CAP_BUYBACK_YIELD,61.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,CAP_ROIC_TREND,78.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,CAP_INSIDER,-17.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,RSK_VOL_1Y,-0.48,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,RSK_DRAWDOWN_3Y,16.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,RSK_BETA_2Y,33.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,RSK_EARN_VOL,50.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,RSK_DILUTION,67.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0011,RSK_EVENT_FLAG,84.52,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,GRW_REV_1Y,-10.35,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,GRW_REV_3Y,6.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,GRW_EPS_1Y,23.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,GRW_FCF_1Y,40.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,GRW_GM_DELTA,57.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,GRW_OM_DELTA,74.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,QLT_ROIC,91.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,QLT_GM,-4.35,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,QLT_OM,12.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,QLT_FCFM,29.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,QLT_CASH_CONV,46.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,QLT_STABILITY,63.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,FIN_NET_DEBT_EBITDA,80.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,FIN_INTEREST_COVER,-15.35,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,FIN_CURRENT_RATIO,1.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,FIN_NET_CASH_ASSETS,18.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,FIN_DEBT_TREND,35.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,VAL_EV_EBITDA_FWD,7.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,VAL_PEG_FWD,24.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,VAL_FCF_YIELD,58.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,VAL_REL_HISTORY,75.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,MOM_RS_6M,92.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,MOM_RS_12M,-3.35,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,MOM_TREND_200D,,NOT_APPLICABLE,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,MOM_EPS_REV_3M,30.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,MOM_REV_REV_3M,47.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,CAP_SHARE_CHANGE,64.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,CAP_SBC_REVENUE,81.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,CAP_BUYBACK_YIELD,-14.35,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,CAP_ROIC_TREND,2.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,CAP_INSIDER,19.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,RSK_VOL_1Y,36.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,RSK_DRAWDOWN_3Y,53.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,RSK_BETA_2Y,70.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,RSK_EARN_VOL,87.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,RSK_DILUTION,-8.35,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0012,RSK_EVENT_FLAG,8.65,VALID,GRW,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,GRW_REV_1Y,26.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,GRW_REV_3Y,43.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,GRW_EPS_1Y,60.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,GRW_FCF_1Y,77.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,GRW_GM_DELTA,-18.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,GRW_OM_DELTA,-1.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,QLT_ROIC,15.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,QLT_GM,32.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,QLT_OM,49.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,QLT_FCFM,66.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,QLT_CASH_CONV,83.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,QLT_STABILITY,-12.22,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,FIN_NET_DEBT_EBITDA,4.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,FIN_INTEREST_COVER,21.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
WT-0013,FIN_CURRENT_RATIO,38.78,VALID,MAT,false,2026-07-22T23:59:59Z,SRC-SYNTHETIC
